,Time,Temp,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip,Condition
5,5:53 AM,51 °F,36 °F,56 %,WSW,5 mph,0 mph,29.27 in,0.0 in,Fair
6,6:53 AM,49 °F,37 °F,64 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Fair
7,7:53 AM,53 °F,37 °F,55 %,CALM,0 mph,0 mph,29.28 in,0.0 in,Fair
8,8:53 AM,58 °F,39 °F,49 %,CALM,0 mph,0 mph,29.30 in,0.0 in,Fair
9,9:53 AM,62 °F,35 °F,37 %,CALM,0 mph,0 mph,29.30 in,0.0 in,Fair
10,10:53 AM,68 °F,34 °F,28 %,CALM,0 mph,0 mph,29.30 in,0.0 in,Fair
11,11:53 AM,71 °F,34 °F,26 %,VAR,5 mph,0 mph,29.28 in,0.0 in,Fair
12,12:53 PM,73 °F,37 °F,27 %,VAR,3 mph,0 mph,29.27 in,0.0 in,Fair
13,1:53 PM,75 °F,39 °F,27 %,VAR,3 mph,0 mph,29.24 in,0.0 in,Fair
14,2:53 PM,75 °F,45 °F,34 %,SSE,10 mph,0 mph,29.22 in,0.0 in,Fair
15,3:53 PM,75 °F,43 °F,32 %,S,9 mph,0 mph,29.20 in,0.0 in,Fair
16,4:53 PM,73 °F,44 °F,35 %,S,9 mph,0 mph,29.18 in,0.0 in,Fair
17,5:53 PM,71 °F,49 °F,45 %,SE,8 mph,0 mph,29.18 in,0.0 in,Fair
18,6:53 PM,68 °F,50 °F,52 %,SE,8 mph,0 mph,29.18 in,0.0 in,Fair
19,7:53 PM,66 °F,49 °F,54 %,ESE,6 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
20,8:53 PM,65 °F,50 °F,58 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair
21,9:53 PM,63 °F,50 °F,63 %,SSE,3 mph,0 mph,29.23 in,0.0 in,Fair
22,10:53 PM,62 °F,51 °F,67 %,ESE,6 mph,0 mph,29.24 in,0.0 in,Fair
23,11:53 PM,60 °F,52 °F,75 %,E,5 mph,0 mph,29.24 in,0.0 in,Fair
267,Month 3 Day 29,Month 3 Day 29,Month 3 Day 29,Month 3 Day 29,Month 3 Day 29,Month 3 Day 29,Month 3 Day 29,Month 3 Day 29,Month 3 Day 29,Month 3 Day 29
0,12:53 AM,58 °F,51 °F,78 %,ENE,5 mph,0 mph,29.23 in,0.0 in,Fair
1,1:53 AM,57 °F,52 °F,83 %,ENE,3 mph,0 mph,29.23 in,0.0 in,Fair
2,2:53 AM,57 °F,51 °F,81 %,CALM,0 mph,0 mph,29.20 in,0.0 in,Fair
3,3:53 AM,55 °F,48 °F,77 %,CALM,0 mph,0 mph,29.20 in,0.0 in,Fair
4,4:53 AM,53 °F,47 °F,80 %,CALM,0 mph,0 mph,29.20 in,0.0 in,Fair
5,5:53 AM,53 °F,47 °F,80 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair
6,6:53 AM,53 °F,47 °F,80 %,CALM,0 mph,0 mph,29.22 in,0.0 in,Fair
7,7:53 AM,56 °F,48 °F,75 %,CALM,0 mph,0 mph,29.24 in,0.0 in,Fair
8,8:53 AM,60 °F,49 °F,67 %,CALM,0 mph,0 mph,29.25 in,0.0 in,Fair
9,9:53 AM,64 °F,47 °F,54 %,ESE,3 mph,0 mph,29.25 in,0.0 in,Fair
10,10:53 AM,69 °F,47 °F,45 %,VAR,5 mph,0 mph,29.25 in,0.0 in,Fair
11,11:53 AM,73 °F,44 °F,35 %,SE,10 mph,0 mph,29.23 in,0.0 in,Fair
12,12:53 PM,74 °F,50 °F,43 %,ESE,8 mph,0 mph,29.22 in,0.0 in,Fair
13,1:53 PM,76 °F,50 °F,40 %,S,9 mph,0 mph,29.20 in,0.0 in,Fair
14,2:53 PM,77 °F,49 °F,37 %,SE,8 mph,0 mph,29.16 in,0.0 in,Fair
15,3:53 PM,78 °F,46 °F,32 %,S,8 mph,0 mph,29.15 in,0.0 in,Fair
16,4:53 PM,77 °F,45 °F,32 %,S,8 mph,0 mph,29.14 in,0.0 in,Fair
17,5:53 PM,75 °F,49 °F,40 %,S,7 mph,0 mph,29.15 in,0.0 in,Fair
18,6:53 PM,72 °F,45 °F,38 %,SE,7 mph,0 mph,29.15 in,0.0 in,Fair
19,7:53 PM,69 °F,50 °F,51 %,SE,8 mph,0 mph,29.16 in,0.0 in,Partly Cloudy
20,8:53 PM,66 °F,52 °F,60 %,ESE,5 mph,0 mph,29.17 in,0.0 in,Partly Cloudy
21,9:53 PM,63 °F,53 °F,70 %,E,5 mph,0 mph,29.19 in,0.0 in,Fair
22,10:53 PM,62 °F,53 °F,72 %,SSE,3 mph,0 mph,29.19 in,0.0 in,Fair
23,11:53 PM,61 °F,53 °F,75 %,SE,3 mph,0 mph,29.19 in,0.0 in,Fair
292,Month 3 Day 30,Month 3 Day 30,Month 3 Day 30,Month 3 Day 30,Month 3 Day 30,Month 3 Day 30,Month 3 Day 30,Month 3 Day 30,Month 3 Day 30,Month 3 Day 30
0,12:53 AM,61 °F,53 °F,75 %,CALM,0 mph,0 mph,29.20 in,0.0 in,Fair
1,1:53 AM,59 °F,52 °F,78 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair
2,2:53 AM,59 °F,51 °F,75 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair
3,3:53 AM,56 °F,50 °F,80 %,NW,3 mph,0 mph,29.20 in,0.0 in,Fair
4,4:53 AM,57 °F,50 °F,77 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair
5,5:53 AM,56 °F,49 °F,77 %,CALM,0 mph,0 mph,29.22 in,0.0 in,Fair
6,6:53 AM,54 °F,49 °F,83 %,CALM,0 mph,0 mph,29.23 in,0.0 in,Fair
7,7:53 AM,57 °F,51 °F,81 %,VAR,3 mph,0 mph,29.24 in,0.0 in,Fair
8,8:53 AM,61 °F,51 °F,70 %,CALM,0 mph,0 mph,29.24 in,0.0 in,Fair
9,9:53 AM,67 °F,51 °F,57 %,CALM,0 mph,0 mph,29.25 in,0.0 in,Fair
10,10:53 AM,73 °F,46 °F,38 %,CALM,0 mph,0 mph,29.24 in,0.0 in,Fair
11,11:53 AM,77 °F,44 °F,31 %,SE,5 mph,0 mph,29.23 in,0.0 in,Fair
12,12:53 PM,80 °F,48 °F,32 %,CALM,0 mph,0 mph,29.22 in,0.0 in,Partly Cloudy
13,1:53 PM,83 °F,48 °F,29 %,SSW,8 mph,0 mph,29.20 in,0.0 in,Fair
14,2:53 PM,83 °F,45 °F,26 %,S,8 mph,0 mph,29.18 in,0.0 in,Fair
15,3:53 PM,82 °F,50 °F,33 %,S,10 mph,0 mph,29.16 in,0.0 in,Fair
16,4:53 PM,80 °F,49 °F,34 %,S,6 mph,0 mph,29.16 in,0.0 in,Fair
17,5:53 PM,76 °F,48 °F,37 %,SSE,8 mph,0 mph,29.15 in,0.0 in,Fair
18,6:53 PM,71 °F,53 °F,53 %,SSE,8 mph,0 mph,29.16 in,0.0 in,Fair
19,7:53 PM,65 °F,54 °F,68 %,SE,7 mph,0 mph,29.17 in,0.0 in,Fair
20,8:53 PM,63 °F,54 °F,72 %,E,6 mph,0 mph,29.19 in,0.0 in,Fair
21,9:53 PM,61 °F,54 °F,78 %,E,3 mph,0 mph,29.19 in,0.0 in,Fair
22,10:53 PM,61 °F,54 °F,78 %,E,6 mph,0 mph,29.20 in,0.0 in,Fair
23,11:53 PM,61 °F,53 °F,75 %,ESE,5 mph,0 mph,29.21 in,0.0 in,Fair
317,Month 3 Day 31,Month 3 Day 31,Month 3 Day 31,Month 3 Day 31,Month 3 Day 31,Month 3 Day 31,Month 3 Day 31,Month 3 Day 31,Month 3 Day 31,Month 3 Day 31
0,12:53 AM,61 °F,51 °F,70 %,ESE,5 mph,0 mph,29.20 in,0.0 in,Fair
1,1:53 AM,60 °F,50 °F,69 %,CALM,0 mph,0 mph,29.20 in,0.0 in,Mostly Cloudy
2,2:53 AM,60 °F,51 °F,72 %,CALM,0 mph,0 mph,29.19 in,0.0 in,Fair
3,3:53 AM,58 °F,51 °F,78 %,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
4,4:53 AM,57 °F,51 °F,81 %,CALM,0 mph,0 mph,29.18 in,0.0 in,Mostly Cloudy
5,5:53 AM,57 °F,50 °F,77 %,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
6,6:53 AM,56 °F,50 °F,80 %,CALM,0 mph,0 mph,29.19 in,0.0 in,Partly Cloudy
7,7:53 AM,58 °F,51 °F,78 %,CALM,0 mph,0 mph,29.20 in,0.0 in,Fair
8,8:53 AM,62 °F,50 °F,65 %,CALM,0 mph,0 mph,29.20 in,0.0 in,Mostly Cloudy
9,9:53 AM,67 °F,48 °F,51 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
10,10:53 AM,71 °F,48 °F,44 %,SE,6 mph,0 mph,29.22 in,0.0 in,Fair
11,11:53 AM,74 °F,49 °F,41 %,SE,8 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
12,12:53 PM,75 °F,50 °F,41 %,S,10 mph,0 mph,29.19 in,0.0 in,Mostly Cloudy
13,1:53 PM,76 °F,48 °F,37 %,S,6 mph,0 mph,29.18 in,0.0 in,Fair
14,2:53 PM,77 °F,45 °F,32 %,S,8 mph,0 mph,29.15 in,0.0 in,Fair
15,3:53 PM,76 °F,46 °F,35 %,S,10 mph,0 mph,29.13 in,0.0 in,Fair
16,4:53 PM,75 °F,49 °F,40 %,SSE,9 mph,0 mph,29.13 in,0.0 in,Fair
17,5:53 PM,71 °F,49 °F,45 %,S,9 mph,0 mph,29.13 in,0.0 in,Cloudy
18,6:53 PM,68 °F,46 °F,45 %,SSE,8 mph,0 mph,29.13 in,0.0 in,Cloudy
19,7:53 PM,63 °F,53 °F,70 %,ESE,10 mph,0 mph,29.13 in,0.0 in,Cloudy
20,8:53 PM,61 °F,53 °F,75 %,SE,9 mph,0 mph,29.15 in,0.0 in,Cloudy
21,9:53 PM,59 °F,53 °F,81 %,SE,8 mph,0 mph,29.17 in,0.0 in,Fair
22,10:53 PM,57 °F,53 °F,87 %,ESE,8 mph,0 mph,29.15 in,0.0 in,Cloudy
23,11:53 PM,56 °F,53 °F,90 %,ESE,7 mph,0 mph,29.15 in,0.0 in,Cloudy
