,Time,Temp,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip,Condition
6,4:53 AM,59 °F,56 °F,90%,CALM,0 mph,0 mph,29.08 in,0.0 in,Fair
7,5:53 AM,58 °F,54 °F,87%,CALM,0 mph,0 mph,29.09 in,0.0 in,Fair
8,6:53 AM,60 °F,57 °F,90%,CALM,0 mph,0 mph,29.11 in,0.0 in,Fair
9,7:53 AM,63 °F,58 °F,84%,CALM,0 mph,0 mph,29.13 in,0.0 in,Fair
10,8:53 AM,67 °F,59 °F,76%,ESE,3 mph,0 mph,29.14 in,0.0 in,Fair
11,9:53 AM,72 °F,57 °F,59%,SE,3 mph,0 mph,29.14 in,0.0 in,Fair
12,10:53 AM,77 °F,51 °F,40%,,0 mph,0 mph,29.13 in,0.0 in,Fair
13,11:53 AM,78 °F,57 °F,48%,SSE,8 mph,0 mph,29.11 in,0.0 in,Fair
14,12:53 PM,79 °F,58 °F,48%,S,10 mph,0 mph,29.09 in,0.0 in,Fair
15,1:53 PM,78 °F,56 °F,46%,S,10 mph,0 mph,29.08 in,0.0 in,Fair
16,2:53 PM,77 °F,57 °F,50%,S,9 mph,0 mph,29.08 in,0.0 in,Fair
17,3:53 PM,75 °F,58 °F,55%,S,7 mph,0 mph,29.08 in,0.0 in,Fair
18,4:53 PM,72 °F,61 °F,68%,S,5 mph,0 mph,29.09 in,0.0 in,Partly Cloudy
19,5:53 PM,70 °F,61 °F,73%,SE,5 mph,0 mph,29.10 in,0.0 in,Fair
20,6:53 PM,69 °F,61 °F,75%,SSE,3 mph,0 mph,29.12 in,0.0 in,Fair
21,7:53 PM,67 °F,61 °F,81%,CALM,0 mph,0 mph,29.13 in,0.0 in,Fair
22,8:53 PM,66 °F,62 °F,87%,VAR,3 mph,0 mph,29.14 in,0.0 in,Fair
23,9:53 PM,65 °F,62 °F,90%,ESE,6 mph,0 mph,29.16 in,0.0 in,Fair
24,10:53 PM,64 °F,62 °F,93%,E,6 mph,0 mph,29.17 in,0.0 in,Fair
0,11:53 PM,63 °F,61 °F,93%,E,5 mph,0 mph,29.16 in,0.0 in,Fair
659,Month 10 Day 25,Month 10 Day 25,Month 10 Day 25,Month 10 Day 25,Month 10 Day 25,Month 10 Day 25,Month 10 Day 25,Month 10 Day 25,Month 10 Day 25,Month 10 Day 25
1,12:53 AM,63 °F,58 °F,84%,E,7 mph,0 mph,29.16 in,0.0 in,Fair
2,1:53 AM,62 °F,61 °F,96%,E,6 mph,0 mph,29.16 in,0.0 in,Fair
3,2:14 AM,62 °F,61 °F,96%,E,5 mph,0 mph,29.16 in,0.0 in,Partly Cloudy
4,2:22 AM,62 °F,62 °F,100%,ESE,6 mph,0 mph,29.16 in,0.0 in,Mostly Cloudy
5,2:36 AM,61 °F,61 °F,100%,SSE,3 mph,0 mph,29.16 in,0.0 in,Fog
6,2:44 AM,60 °F,60 °F,100%,S,3 mph,0 mph,29.16 in,0.0 in,Fog
7,2:53 AM,59 °F,59 °F,100%,SSE,3 mph,0 mph,29.16 in,0.0 in,Fog
8,3:04 AM,59 °F,59 °F,100%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fog
9,3:46 AM,59 °F,59 °F,100%,N,3 mph,0 mph,29.17 in,0.0 in,Fog
10,3:53 AM,59 °F,59 °F,100%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fog
11,4:09 AM,58 °F,58 °F,100%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fog
12,4:30 AM,58 °F,58 °F,100%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fog
13,4:38 AM,58 °F,58 °F,100%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fog
14,4:48 AM,57 °F,57 °F,100%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fog
15,4:51 AM,57 °F,57 °F,100%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fog
16,4:53 AM,58 °F,58 °F,100%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fog
17,5:53 AM,57 °F,57 °F,100%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fog
18,6:29 AM,57 °F,57 °F,100%,VAR,3 mph,0 mph,29.19 in,0.0 in,Fog
19,6:53 AM,57 °F,57 °F,100%,CALM,0 mph,0 mph,29.20 in,0.0 in,Fog
20,7:02 AM,57 °F,57 °F,100%,CALM,0 mph,0 mph,29.20 in,0.0 in,Fog
21,7:24 AM,57 °F,57 °F,100%,S,3 mph,0 mph,29.20 in,0.0 in,Fog
22,7:53 AM,57 °F,57 °F,100%,VAR,3 mph,0 mph,29.21 in,0.0 in,Fog
23,8:00 AM,57 °F,57 °F,100%,SSE,3 mph,0 mph,29.21 in,0.0 in,Fog
24,8:15 AM,58 °F,58 °F,100%,VAR,3 mph,0 mph,29.21 in,0.0 in,Fog
25,8:49 AM,61 °F,61 °F,100%,CALM,0 mph,0 mph,29.21 in,0.0 in,Fog
26,8:53 AM,62 °F,60 °F,93%,CALM,0 mph,0 mph,29.21 in,0.0 in,Fog
27,9:02 AM,62 °F,60 °F,93%,CALM,0 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
28,9:53 AM,67 °F,60 °F,79%,CALM,0 mph,0 mph,29.21 in,0.0 in,Haze
29,10:53 AM,73 °F,58 °F,59%,ESE,6 mph,0 mph,29.20 in,0.0 in,Fair
30,11:53 AM,77 °F,58 °F,52%,SE,7 mph,0 mph,29.17 in,0.0 in,Fair
31,12:53 PM,79 °F,57 °F,47%,S,7 mph,0 mph,29.14 in,0.0 in,Fair
32,1:53 PM,80 °F,56 °F,43%,S,8 mph,0 mph,29.12 in,0.0 in,Fair
33,2:53 PM,79 °F,58 °F,48%,S,8 mph,0 mph,29.13 in,0.0 in,Fair
34,3:53 PM,78 °F,56 °F,46%,S,5 mph,0 mph,29.13 in,0.0 in,Fair
35,4:53 PM,76 °F,58 °F,54%,S,5 mph,0 mph,29.13 in,0.0 in,Partly Cloudy
36,5:53 PM,73 °F,56 °F,55%,S,3 mph,0 mph,29.14 in,0.0 in,Fair
37,6:53 PM,71 °F,61 °F,70%,SSE,5 mph,0 mph,29.15 in,0.0 in,Fair
38,7:53 PM,68 °F,62 °F,81%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
39,8:53 PM,67 °F,62 °F,84%,ENE,3 mph,0 mph,29.17 in,0.0 in,Fair
40,9:53 PM,65 °F,62 °F,90%,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
41,10:53 PM,64 °F,59 °F,84%,NNE,3 mph,0 mph,29.18 in,0.0 in,Fair
0,11:53 PM,63 °F,54 °F,72%,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
702,Month 10 Day 26,Month 10 Day 26,Month 10 Day 26,Month 10 Day 26,Month 10 Day 26,Month 10 Day 26,Month 10 Day 26,Month 10 Day 26,Month 10 Day 26,Month 10 Day 26
1,12:53 AM,61 °F,53 °F,75%,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
2,1:53 AM,60 °F,51 °F,72%,W,3 mph,0 mph,29.18 in,0.0 in,Fair
3,2:53 AM,59 °F,49 °F,69%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fair
4,3:53 AM,59 °F,49 °F,69%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fair
5,4:53 AM,56 °F,49 °F,77%,NNW,5 mph,0 mph,29.19 in,0.0 in,Fair
6,5:53 AM,57 °F,49 °F,74%,CALM,0 mph,0 mph,29.20 in,0.0 in,Fair
7,6:53 AM,58 °F,49 °F,72%,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair
8,7:53 AM,64 °F,48 °F,56%,CALM,0 mph,0 mph,29.23 in,0.0 in,Fair
9,8:53 AM,71 °F,48 °F,44%,S,3 mph,0 mph,29.23 in,0.0 in,Fair
10,9:53 AM,78 °F,46 °F,32%,CALM,0 mph,0 mph,29.23 in,0.0 in,Fair
11,10:53 AM,83 °F,47 °F,28%,CALM,0 mph,0 mph,29.22 in,0.0 in,Fair
12,11:53 AM,87 °F,42 °F,21%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fair
13,12:53 PM,90 °F,38 °F,16%,VAR,5 mph,0 mph,29.15 in,0.0 in,Fair
14,1:53 PM,89 °F,48 °F,24%,S,8 mph,0 mph,29.14 in,0.0 in,Fair
15,2:53 PM,89 °F,43 °F,20%,S,7 mph,0 mph,29.13 in,0.0 in,Fair
16,3:53 PM,86 °F,51 °F,30%,SE,7 mph,0 mph,29.13 in,0.0 in,Fair
17,4:53 PM,83 °F,46 °F,27%,ESE,6 mph,0 mph,29.13 in,0.0 in,Partly Cloudy
18,5:53 PM,79 °F,53 °F,40%,SSE,3 mph,0 mph,29.14 in,0.0 in,Partly Cloudy
19,6:53 PM,76 °F,56 °F,50%,CALM,0 mph,0 mph,29.15 in,0.0 in,Fair
20,7:53 PM,75 °F,44 °F,33%,NW,5 mph,0 mph,29.15 in,0.0 in,Fair
21,8:53 PM,72 °F,46 °F,40%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
22,9:53 PM,68 °F,51 °F,55%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
23,10:53 PM,69 °F,44 °F,40%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
0,11:53 PM,65 °F,48 °F,54%,NE,3 mph,0 mph,29.17 in,0.0 in,Fair
727,Month 10 Day 27,Month 10 Day 27,Month 10 Day 27,Month 10 Day 27,Month 10 Day 27,Month 10 Day 27,Month 10 Day 27,Month 10 Day 27,Month 10 Day 27,Month 10 Day 27
1,12:53 AM,64 °F,48 °F,56%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fair
2,1:53 AM,63 °F,44 °F,50%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
3,2:53 AM,62 °F,43 °F,50%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
4,3:53 AM,60 °F,43 °F,53%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
5,4:53 AM,59 °F,44 °F,58%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fair
6,5:53 AM,58 °F,44 °F,60%,N,3 mph,0 mph,29.18 in,0.0 in,Fair
7,6:53 AM,60 °F,44 °F,55%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fair
8,7:53 AM,67 °F,43 °F,42%,CALM,0 mph,0 mph,29.20 in,0.0 in,Fair
9,8:53 AM,73 °F,46 °F,38%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fair
10,9:53 AM,79 °F,43 °F,28%,ESE,3 mph,0 mph,29.19 in,0.0 in,Fair
11,10:53 AM,83 °F,43 °F,24%,SE,5 mph,0 mph,29.18 in,0.0 in,Fair
12,11:53 AM,87 °F,42 °F,21%,SSE,3 mph,0 mph,29.15 in,0.0 in,Fair
13,12:53 PM,88 °F,47 °F,24%,S,7 mph,0 mph,29.12 in,0.0 in,Fair
14,1:53 PM,87 °F,44 °F,22%,SSE,10 mph,0 mph,29.11 in,0.0 in,Fair
15,2:53 PM,85 °F,46 °F,26%,S,6 mph,0 mph,29.11 in,0.0 in,Fair
16,3:53 PM,84 °F,45 °F,25%,SSE,7 mph,0 mph,29.11 in,0.0 in,Fair
17,4:53 PM,78 °F,58 °F,50%,SE,7 mph,0 mph,29.11 in,0.0 in,Partly Cloudy
18,5:53 PM,73 °F,59 °F,61%,ESE,6 mph,0 mph,29.13 in,0.0 in,Fair
19,6:53 PM,71 °F,60 °F,68%,CALM,0 mph,0 mph,29.14 in,0.0 in,Fair
20,7:53 PM,68 °F,60 °F,76%,CALM,0 mph,0 mph,29.15 in,0.0 in,Fair
21,8:53 PM,66 °F,61 °F,84%,ESE,5 mph,0 mph,29.17 in,0.0 in,Fair
22,9:53 PM,65 °F,61 °F,87%,E,6 mph,0 mph,29.18 in,0.0 in,Fair
23,10:53 PM,63 °F,60 °F,90%,E,3 mph,0 mph,29.17 in,0.0 in,Fair
0,11:53 PM,63 °F,58 °F,84%,CALM,0 mph,0 mph,29.16 in,0.0 in,Haze
752,Month 10 Day 28,Month 10 Day 28,Month 10 Day 28,Month 10 Day 28,Month 10 Day 28,Month 10 Day 28,Month 10 Day 28,Month 10 Day 28,Month 10 Day 28,Month 10 Day 28
1,12:53 AM,61 °F,57 °F,87%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
2,1:53 AM,61 °F,51 °F,70%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
3,2:53 AM,60 °F,49 °F,67%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
4,3:53 AM,59 °F,48 °F,67%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
5,4:53 AM,57 °F,48 °F,72%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fair
6,5:53 AM,56 °F,46 °F,69%,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
7,6:53 AM,57 °F,48 °F,72%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fair
8,7:53 AM,62 °F,46 °F,56%,WSW,5 mph,0 mph,29.20 in,0.0 in,Fair
9,8:53 AM,69 °F,48 °F,47%,SW,3 mph,0 mph,29.20 in,0.0 in,Fair
10,9:53 AM,74 °F,49 °F,41%,CALM,0 mph,0 mph,29.20 in,0.0 in,Fair
11,10:53 AM,78 °F,44 °F,30%,E,3 mph,0 mph,29.19 in,0.0 in,Fair
12,11:53 AM,83 °F,43 °F,24%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
13,12:53 PM,85 °F,51 °F,31%,S,9 mph,0 mph,29.15 in,0.0 in,Fair
14,1:53 PM,84 °F,42 °F,23%,S,7 mph,0 mph,29.13 in,0.0 in,Fair
15,2:53 PM,83 °F,50 °F,32%,SSE,6 mph,0 mph,29.13 in,0.0 in,Fair
16,3:53 PM,79 °F,55 °F,44%,SE,7 mph,0 mph,29.13 in,0.0 in,Fair
17,4:53 PM,74 °F,57 °F,55%,SE,8 mph,0 mph,29.13 in,0.0 in,Cloudy
18,5:53 PM,70 °F,60 °F,71%,ESE,6 mph,0 mph,29.14 in,0.0 in,Mostly Cloudy
19,6:53 PM,68 °F,60 °F,76%,ENE,3 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
20,7:53 PM,66 °F,60 °F,81%,VAR,3 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
21,8:53 PM,66 °F,60 °F,81%,VAR,3 mph,0 mph,29.17 in,0.0 in,Partly Cloudy
22,9:53 PM,64 °F,59 °F,84%,SE,5 mph,0 mph,29.17 in,0.0 in,Partly Cloudy
23,10:53 PM,64 °F,56 °F,75%,CALM,0 mph,0 mph,29.17 in,0.0 in,Partly Cloudy
0,11:53 PM,62 °F,56 °F,80%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fair
777,Month 10 Day 29,Month 10 Day 29,Month 10 Day 29,Month 10 Day 29,Month 10 Day 29,Month 10 Day 29,Month 10 Day 29,Month 10 Day 29,Month 10 Day 29,Month 10 Day 29
1,12:53 AM,59 °F,51 °F,75%,N,3 mph,0 mph,29.16 in,0.0 in,Fair
2,1:53 AM,59 °F,48 °F,67%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
3,2:53 AM,57 °F,47 °F,69%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
4,3:53 AM,56 °F,45 °F,67%,CALM,0 mph,0 mph,29.14 in,0.0 in,Fair
5,4:53 AM,55 °F,45 °F,69%,CALM,0 mph,0 mph,29.15 in,0.0 in,Fair
6,5:53 AM,56 °F,45 °F,67%,W,5 mph,0 mph,29.15 in,0.0 in,Fair
7,6:53 AM,56 °F,46 °F,69%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
8,7:53 AM,62 °F,47 °F,58%,VAR,3 mph,0 mph,29.18 in,0.0 in,Fair
9,8:53 AM,66 °F,49 °F,54%,VAR,5 mph,0 mph,29.18 in,0.0 in,Fair
10,9:53 AM,72 °F,51 °F,48%,VAR,5 mph,0 mph,29.18 in,0.0 in,Haze
11,10:53 AM,75 °F,51 °F,43%,E,6 mph,0 mph,29.16 in,0.0 in,Fair
12,11:53 AM,77 °F,54 °F,45%,SE,8 mph,0 mph,29.13 in,0.0 in,Fair
13,12:53 PM,78 °F,53 °F,42%,S,7 mph,0 mph,29.10 in,0.0 in,Fair
14,1:53 PM,79 °F,52 °F,39%,ESE,8 mph,0 mph,29.09 in,0.0 in,Fair
15,2:53 PM,76 °F,55 °F,48%,S,10 mph,0 mph,29.08 in,0.0 in,Haze
16,3:53 PM,73 °F,56 °F,55%,S,8 mph,0 mph,29.08 in,0.0 in,Haze
17,4:53 PM,69 °F,57 °F,65%,S,8 mph,0 mph,29.09 in,0.0 in,Haze
18,5:53 PM,67 °F,58 °F,73%,S,5 mph,0 mph,29.09 in,0.0 in,Haze
19,6:53 PM,67 °F,60 °F,79%,ESE,5 mph,0 mph,29.09 in,0.0 in,Haze
20,7:53 PM,66 °F,59 °F,78%,CALM,0 mph,0 mph,29.11 in,0.0 in,Fair
21,8:53 PM,65 °F,59 °F,81%,ESE,5 mph,0 mph,29.10 in,0.0 in,Fair
22,9:53 PM,64 °F,59 °F,84%,ESE,5 mph,0 mph,29.10 in,0.0 in,Partly Cloudy
23,10:53 PM,62 °F,60 °F,93%,ESE,6 mph,0 mph,29.09 in,0.0 in,Mostly Cloudy
0,11:39 PM,60 °F,60 °F,100%,ESE,8 mph,0 mph,29.09 in,0.0 in,Mostly Cloudy
1,11:44 PM,60 °F,60 °F,100%,ESE,7 mph,0 mph,29.09 in,0.0 in,Mostly Cloudy
2,11:53 PM,60 °F,60 °F,100%,ESE,7 mph,0 mph,29.09 in,0.0 in,Mostly Cloudy
802,Month 10 Day 30,Month 10 Day 30,Month 10 Day 30,Month 10 Day 30,Month 10 Day 30,Month 10 Day 30,Month 10 Day 30,Month 10 Day 30,Month 10 Day 30,Month 10 Day 30
4,12:53 AM,60 °F,60 °F,100%,ESE,6 mph,0 mph,29.08 in,0.0 in,Fog
5,1:53 AM,60 °F,60 °F,100%,E,5 mph,0 mph,29.07 in,0.0 in,Cloudy
6,2:38 AM,60 °F,59 °F,96%,E,5 mph,0 mph,29.07 in,0.0 in,Fog
7,2:43 AM,60 °F,59 °F,96%,E,5 mph,0 mph,29.07 in,0.0 in,Cloudy
8,2:53 AM,59 °F,59 °F,100%,E,6 mph,0 mph,29.07 in,0.0 in,Cloudy
9,3:53 AM,59 °F,58 °F,96%,VAR,7 mph,0 mph,29.06 in,0.0 in,Cloudy
10,4:53 AM,59 °F,58 °F,96%,E,7 mph,0 mph,29.07 in,0.0 in,Cloudy
11,5:14 AM,59 °F,58 °F,96%,ESE,6 mph,0 mph,29.08 in,0.0 in,Partly Cloudy
12,5:53 AM,58 °F,57 °F,97%,SE,6 mph,0 mph,29.08 in,0.0 in,Fair
13,6:53 AM,58 °F,57 °F,97%,VAR,3 mph,0 mph,29.10 in,0.0 in,Partly Cloudy
14,7:45 AM,59 °F,57 °F,93%,CALM,0 mph,0 mph,29.12 in,0.0 in,Mostly Cloudy
15,7:53 AM,59 °F,57 °F,93%,CALM,0 mph,0 mph,29.12 in,0.0 in,Mostly Cloudy
16,8:17 AM,61 °F,57 °F,87%,E,6 mph,0 mph,29.13 in,0.0 in,Partly Cloudy
17,8:53 AM,62 °F,55 °F,78%,SSE,3 mph,0 mph,29.13 in,0.0 in,Fair
18,9:53 AM,65 °F,54 °F,68%,E,5 mph,0 mph,29.12 in,0.0 in,Fair
19,10:53 AM,68 °F,54 °F,61%,ESE,7 mph,0 mph,29.11 in,0.0 in,Fair
20,11:53 AM,71 °F,54 °F,55%,SSE,6 mph,0 mph,29.09 in,0.0 in,Fair
21,12:53 PM,74 °F,52 °F,46%,SE,9 mph,0 mph,29.05 in,0.0 in,Fair
22,1:53 PM,74 °F,56 °F,53%,SSE,7 mph,0 mph,29.03 in,0.0 in,Fair
23,2:53 PM,73 °F,55 °F,53%,S,10 mph,0 mph,29.02 in,0.0 in,Fair
24,3:53 PM,70 °F,56 °F,61%,S,9 mph,0 mph,29.03 in,0.0 in,Fair
25,4:53 PM,68 °F,56 °F,65%,SSE,8 mph,0 mph,29.04 in,0.0 in,Partly Cloudy
26,5:53 PM,66 °F,58 °F,75%,SSE,5 mph,0 mph,29.06 in,0.0 in,Fair
27,6:53 PM,65 °F,58 °F,78%,SE,5 mph,0 mph,29.07 in,0.0 in,Fair
28,7:53 PM,64 °F,58 °F,80%,CALM,0 mph,0 mph,29.09 in,0.0 in,Fair
29,8:53 PM,63 °F,58 °F,84%,CALM,0 mph,0 mph,29.10 in,0.0 in,Fair
30,9:53 PM,62 °F,57 °F,84%,CALM,0 mph,0 mph,29.11 in,0.0 in,Haze
31,10:53 PM,59 °F,53 °F,81%,CALM,0 mph,0 mph,29.12 in,0.0 in,Fair
31,11:53 PM,59 °F,53 °F,81%,CALM,0 mph,0 mph,29.12 in,0.0 in,Fair
127,Month 10 Day 31,Month 10 Day 31,Month 10 Day 31,Month 10 Day 31,Month 10 Day 31,Month 10 Day 31,Month 10 Day 31,Month 10 Day 31,Month 10 Day 31,Month 10 Day 31
0,12:53 AM,58 °F,54 °F,87%,E,3 mph,0 mph,29.13 in,0.0 in,Fair
1,1:53 AM,57 °F,52 °F,83%,CALM,0 mph,0 mph,29.14 in,0.0 in,Fair
2,2:53 AM,58 °F,50 °F,75%,CALM,0 mph,0 mph,29.14 in,0.0 in,Fair
3,3:53 AM,56 °F,53 °F,90%,CALM,0 mph,0 mph,29.15 in,0.0 in,Fair
4,4:53 AM,54 °F,52 °F,93%,NNE,3 mph,0 mph,29.16 in,0.0 in,Fair
5,5:53 AM,55 °F,50 °F,83%,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
6,6:53 AM,54 °F,49 °F,83%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fair
7,7:53 AM,55 °F,49 °F,80%,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair
8,8:53 AM,61 °F,52 °F,72%,CALM,0 mph,0 mph,29.23 in,0.0 in,Haze
9,9:53 AM,66 °F,51 °F,59%,VAR,3 mph,0 mph,29.23 in,0.0 in,Fair
10,10:53 AM,71 °F,43 °F,36%,S,5 mph,0 mph,29.23 in,0.0 in,Fair
11,11:53 AM,76 °F,32 °F,20%,SE,5 mph,0 mph,29.22 in,0.0 in,Fair
12,12:53 PM,79 °F,24 °F,13%,S,7 mph,0 mph,29.20 in,0.0 in,Fair
13,1:53 PM,79 °F,38 °F,23%,S,9 mph,0 mph,29.18 in,0.0 in,Fair
14,2:53 PM,78 °F,40 °F,25%,SSE,12 mph,0 mph,29.16 in,0.0 in,Fair
15,3:53 PM,77 °F,36 °F,23%,S,10 mph,0 mph,29.16 in,0.0 in,Fair
16,4:53 PM,75 °F,40 °F,28%,S,8 mph,0 mph,29.17 in,0.0 in,Fair
17,5:53 PM,72 °F,41 °F,33%,S,6 mph,0 mph,29.17 in,0.0 in,Partly Cloudy
18,6:53 PM,71 °F,40 °F,32%,CALM,0 mph,0 mph,29.18 in,0.0 in,Partly Cloudy
19,7:53 PM,68 °F,42 °F,39%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fair
20,8:53 PM,66 °F,40 °F,38%,WNW,5 mph,0 mph,29.19 in,0.0 in,Fair
21,9:53 PM,63 °F,40 °F,43%,NNW,3 mph,0 mph,29.21 in,0.0 in,Fair
22,10:53 PM,61 °F,37 °F,41%,N,3 mph,0 mph,29.21 in,0.0 in,Fair
23,11:53 PM,61 °F,33 °F,35%,CALM,0 mph,0 mph,29.20 in,0.0 in,Fair
835,Month 11 Day 1,Month 11 Day 1,Month 11 Day 1,Month 11 Day 1,Month 11 Day 1,Month 11 Day 1,Month 11 Day 1,Month 11 Day 1,Month 11 Day 1,Month 11 Day 1
1,12:53 AM,59 °F,32 °F,36%,CALM,0 mph,0 mph,29.20 in,0.0 in,Fair
2,1:53 AM,57 °F,33 °F,40%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fair
3,2:53 AM,56 °F,30 °F,37%,NNW,3 mph,0 mph,29.19 in,0.0 in,Partly Cloudy
4,3:53 AM,56 °F,32 °F,40%,W,3 mph,0 mph,29.20 in,0.0 in,Fair
5,4:53 AM,55 °F,34 °F,45%,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair
6,5:53 AM,55 °F,33 °F,43%,SW,6 mph,0 mph,29.22 in,0.0 in,Fair
7,6:53 AM,55 °F,34 °F,45%,VAR,3 mph,0 mph,29.23 in,0.0 in,Fair
8,7:53 AM,63 °F,33 °F,33%,CALM,0 mph,0 mph,29.25 in,0.0 in,Fair
9,8:53 AM,70 °F,25 °F,18%,CALM,0 mph,0 mph,29.26 in,0.0 in,Fair
10,9:53 AM,74 °F,28 °F,18%,CALM,0 mph,0 mph,29.25 in,0.0 in,Fair
11,10:53 AM,77 °F,29 °F,17%,ESE,5 mph,0 mph,29.24 in,0.0 in,Fair
12,11:53 AM,80 °F,30 °F,16%,SSE,5 mph,0 mph,29.21 in,0.0 in,Fair
13,12:53 PM,81 °F,31 °F,16%,ESE,6 mph,0 mph,29.18 in,0.0 in,Fair
14,1:53 PM,81 °F,35 °F,19%,S,8 mph,0 mph,29.17 in,0.0 in,Fair
15,2:53 PM,80 °F,35 °F,20%,S,8 mph,0 mph,29.18 in,0.0 in,Fair
16,3:53 PM,78 °F,34 °F,20%,SSW,6 mph,0 mph,29.18 in,0.0 in,Fair
17,4:53 PM,75 °F,27 °F,17%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fair
18,5:53 PM,72 °F,30 °F,21%,CALM,0 mph,0 mph,29.21 in,0.0 in,Mostly Cloudy
19,6:53 PM,72 °F,34 °F,25%,NNE,6 mph,0 mph,29.21 in,0.0 in,Fair
20,7:53 PM,70 °F,32 °F,25%,E,3 mph,0 mph,29.23 in,0.0 in,Fair
21,8:53 PM,66 °F,36 °F,33%,CALM,0 mph,0 mph,29.23 in,0.0 in,Fair
22,9:53 PM,67 °F,36 °F,32%,CALM,0 mph,0 mph,29.25 in,0.0 in,Fair
23,10:53 PM,65 °F,38 °F,37%,CALM,0 mph,0 mph,29.25 in,0.0 in,Fair
0,11:53 PM,64 °F,37 °F,37%,CALM,0 mph,0 mph,29.26 in,0.0 in,Partly Cloudy
860,Month 11 Day 2,Month 11 Day 2,Month 11 Day 2,Month 11 Day 2,Month 11 Day 2,Month 11 Day 2,Month 11 Day 2,Month 11 Day 2,Month 11 Day 2,Month 11 Day 2
1,12:53 AM,62 °F,38 °F,41%,NNW,5 mph,0 mph,29.25 in,0.0 in,Fair
2,1:53 AM,62 °F,37 °F,39%,CALM,0 mph,0 mph,29.25 in,0.0 in,Fair
3,2:53 AM,60 °F,38 °F,44%,N,6 mph,0 mph,29.24 in,0.0 in,Fair
4,3:53 AM,59 °F,39 °F,48%,CALM,0 mph,0 mph,29.24 in,0.0 in,Fair
5,4:53 AM,58 °F,40 °F,51%,N,7 mph,0 mph,29.24 in,0.0 in,Fair
6,5:53 AM,57 °F,40 °F,53%,N,6 mph,0 mph,29.24 in,0.0 in,Fair
7,6:53 AM,59 °F,40 °F,49%,CALM,0 mph,0 mph,29.27 in,0.0 in,Fair
8,7:53 AM,67 °F,41 °F,39%,WSW,3 mph,0 mph,29.27 in,0.0 in,Fair
9,8:53 AM,75 °F,40 °F,28%,SE,5 mph,0 mph,29.28 in,0.0 in,Fair
10,9:53 AM,80 °F,41 °F,25%,CALM,0 mph,0 mph,29.27 in,0.0 in,Fair
11,10:53 AM,84 °F,37 °F,19%,CALM,0 mph,0 mph,29.25 in,0.0 in,Fair
12,11:53 AM,86 °F,37 °F,18%,SSW,8 mph,0 mph,29.21 in,0.0 in,Fair
13,12:53 PM,86 °F,39 °F,19%,S,8 mph,0 mph,29.18 in,0.0 in,Fair
